costanzo/costanzo.github.io,https://github.com/costanzo/costanzo.github.io.git,costanzo,costanzo.github.io
thomsonreuters/electron,https://github.com/thomsonreuters/electron.git,thomsonreuters,electron
thedaviddias/Front-End-Checklist,https://github.com/thedaviddias/Front-End-Checklist.git,thedaviddias,Front-End-Checklist
yahonda/ruby-plsql,https://github.com/yahonda/ruby-plsql.git,yahonda,ruby-plsql
Americas/sequelize,https://github.com/Americas/sequelize.git,Americas,sequelize
BelieveC/classroom,https://github.com/BelieveC/classroom.git,BelieveC,classroom
MikeMcQuaid/brew,https://github.com/MikeMcQuaid/brew.git,MikeMcQuaid,brew
obiba/magma,https://github.com/obiba/magma.git,obiba,magma
walbarello/walbarello.github.io,https://github.com/walbarello/walbarello.github.io.git,walbarello,walbarello.github.io
RicardoJohann/frappe,https://github.com/RicardoJohann/frappe.git,RicardoJohann,frappe
pages-themes/cayman,https://github.com/pages-themes/cayman.git,pages-themes,cayman
hypothesis/browser-extension,https://github.com/hypothesis/browser-extension.git,hypothesis,browser-extension
vintagesucks/caddy-script,https://github.com/vintagesucks/caddy-script.git,vintagesucks,caddy-script
UncommonPleb/tldr,https://github.com/UncommonPleb/tldr.git,UncommonPleb,tldr
feross/webtorrent,https://github.com/feross/webtorrent.git,feross,webtorrent
mmistakes/jekyll-theme-basically-basic,https://github.com/mmistakes/jekyll-theme-basically-basic.git,mmistakes,jekyll-theme-basically-basic
Rawphs/wetland,https://github.com/Rawphs/wetland.git,Rawphs,wetland
adaitche/luigi,https://github.com/adaitche/luigi.git,adaitche,luigi
LinioIT/util,https://github.com/LinioIT/util.git,LinioIT,util
kazoompa/mica2,https://github.com/kazoompa/mica2.git,kazoompa,mica2
tardyp/buildbot,https://github.com/tardyp/buildbot.git,tardyp,buildbot
yeriomin/YalpStore,https://github.com/yeriomin/YalpStore.git,yeriomin,YalpStore
utilum/rails,https://github.com/utilum/rails.git,utilum,rails
LeiBinglin/BinglinEE,https://github.com/LeiBinglin/BinglinEE.git,LeiBinglin,BinglinEE
Aceheliflyer/Ace-Bot,https://github.com/Aceheliflyer/Ace-Bot.git,Aceheliflyer,Ace-Bot
outsideris/mocha,https://github.com/outsideris/mocha.git,outsideris,mocha
PowerShell/xSCDPM,https://github.com/PowerShell/xSCDPM.git,PowerShell,xSCDPM
NeimadTL/ruby,https://github.com/NeimadTL/ruby.git,NeimadTL,ruby
xia2/workflows,https://github.com/xia2/workflows.git,xia2,workflows
CCob/bittrex4j,https://github.com/CCob/bittrex4j.git,CCob,bittrex4j
mcallari/Prebid.js,https://github.com/mcallari/Prebid.js.git,mcallari,Prebid.js
zosconnect/zosconnect-node,https://github.com/zosconnect/zosconnect-node.git,zosconnect,zosconnect-node
kurkomisi/go-ethereum,https://github.com/kurkomisi/go-ethereum.git,kurkomisi,go-ethereum
JohnnyEstilles/mocha,https://github.com/JohnnyEstilles/mocha.git,JohnnyEstilles,mocha
kura/blackhole,https://github.com/kura/blackhole.git,kura,blackhole
laf/librenms,https://github.com/laf/librenms.git,laf,librenms
mcavage/node-restify,https://github.com/mcavage/node-restify.git,mcavage,node-restify
ilovezfs/homebrew-core,https://github.com/ilovezfs/homebrew-core.git,ilovezfs,homebrew-core
rundeck/rundeck-cli,https://github.com/rundeck/rundeck-cli.git,rundeck,rundeck-cli
PowerShell/xMySql,https://github.com/PowerShell/xMySql.git,PowerShell,xMySql
lyft/envoy,https://github.com/lyft/envoy.git,lyft,envoy
xt0rted/Raygun.Owin,https://github.com/xt0rted/Raygun.Owin.git,xt0rted,Raygun.Owin
DataDog/integrations-core,https://github.com/DataDog/integrations-core.git,DataDog,integrations-core
fog/fog,https://github.com/fog/fog.git,fog,fog
sekikn/incubator-airflow,https://github.com/sekikn/incubator-airflow.git,sekikn,incubator-airflow
jtigger/xjava,https://github.com/jtigger/xjava.git,jtigger,xjava
foursquare/luigi,https://github.com/foursquare/luigi.git,foursquare,luigi
SrNetoChan/QGIS,https://github.com/SrNetoChan/QGIS.git,SrNetoChan,QGIS
loic425/Sylius,https://github.com/loic425/Sylius.git,loic425,Sylius
andyliuliming/azure-quickstart-templates,https://github.com/andyliuliming/azure-quickstart-templates.git,andyliuliming,azure-quickstart-templates
PlagueHO/DscResource.Tests,https://github.com/PlagueHO/DscResource.Tests.git,PlagueHO,DscResource.Tests
flounderscore/inav,https://github.com/flounderscore/inav.git,flounderscore,inav
reitermarkus/brew,https://github.com/reitermarkus/brew.git,reitermarkus,brew
exponent/react-native,https://github.com/exponent/react-native.git,exponent,react-native
jcwalker/xSecedit,https://github.com/jcwalker/xSecedit.git,jcwalker,xSecedit
mailcow/mailcow-dockerized,https://github.com/mailcow/mailcow-dockerized.git,mailcow,mailcow-dockerized
brpc/brpc,https://github.com/brpc/brpc.git,brpc,brpc
meek0/agate,https://github.com/meek0/agate.git,meek0,agate
euvl/vue-js-modal,https://github.com/euvl/vue-js-modal.git,euvl,vue-js-modal
0x80/gatsby,https://github.com/0x80/gatsby.git,0x80,gatsby
CVCalendar/CVCalendar,https://github.com/CVCalendar/CVCalendar.git,CVCalendar,CVCalendar
NARKOZ/gitlab,https://github.com/NARKOZ/gitlab.git,NARKOZ,gitlab
PowerShell/xDscDiagnostics,https://github.com/PowerShell/xDscDiagnostics.git,PowerShell,xDscDiagnostics
andris9/Nodemailer,https://github.com/andris9/Nodemailer.git,andris9,Nodemailer
jasonmit/ember-intl,https://github.com/jasonmit/ember-intl.git,jasonmit,ember-intl
tldr-pages/tldr,https://github.com/tldr-pages/tldr.git,tldr-pages,tldr
mweststrate/mobx-state-tree,https://github.com/mweststrate/mobx-state-tree.git,mweststrate,mobx-state-tree
vkbansal/react-contextmenu,https://github.com/vkbansal/react-contextmenu.git,vkbansal,react-contextmenu
JourneyOver/chocolatey-packages,https://github.com/JourneyOver/chocolatey-packages.git,JourneyOver,chocolatey-packages
LinioIT/cache,https://github.com/LinioIT/cache.git,LinioIT,cache
exercism/xelm,https://github.com/exercism/xelm.git,exercism,xelm
pmviva/like_system,https://github.com/pmviva/like_system.git,pmviva,like_system
kmayer/rails,https://github.com/kmayer/rails.git,kmayer,rails
bfontaine/brew,https://github.com/bfontaine/brew.git,bfontaine,brew
mvz/aruba,https://github.com/mvz/aruba.git,mvz,aruba
sanex3339/javascript-obfuscator,https://github.com/sanex3339/javascript-obfuscator.git,sanex3339,javascript-obfuscator
samphilipd/rails,https://github.com/samphilipd/rails.git,samphilipd,rails
jaehong-kim/pinpoint,https://github.com/jaehong-kim/pinpoint.git,jaehong-kim,pinpoint
ivan-nginx/hexo-theme-next,https://github.com/ivan-nginx/hexo-theme-next.git,ivan-nginx,hexo-theme-next
decaffeinate-examples/atom,https://github.com/decaffeinate-examples/atom.git,decaffeinate-examples,atom
luke2237/oracle-enhanced,https://github.com/luke2237/oracle-enhanced.git,luke2237,oracle-enhanced
iNavFlight/inav,https://github.com/iNavFlight/inav.git,iNavFlight,inav
uyjulian/homebrew-core,https://github.com/uyjulian/homebrew-core.git,uyjulian,homebrew-core
adam-moss/homebrew-core,https://github.com/adam-moss/homebrew-core.git,adam-moss,homebrew-core
asnaedae/asnaedae.github.io,https://github.com/asnaedae/asnaedae.github.io.git,asnaedae,asnaedae.github.io
webtorrent/webtorrent-desktop,https://github.com/webtorrent/webtorrent-desktop.git,webtorrent,webtorrent-desktop
benbalter/word-to-markdown,https://github.com/benbalter/word-to-markdown.git,benbalter,word-to-markdown
cuiyanwen/cuiyanwen.github.io,https://github.com/cuiyanwen/cuiyanwen.github.io.git,cuiyanwen,cuiyanwen.github.io
s0ph1e/node-website-scraper,https://github.com/s0ph1e/node-website-scraper.git,s0ph1e,node-website-scraper
sbesson/PyGithub,https://github.com/sbesson/PyGithub.git,sbesson,PyGithub
phpmyadmin/motranslator,https://github.com/phpmyadmin/motranslator.git,phpmyadmin,motranslator
kirs/rails-1,https://github.com/kirs/rails-1.git,kirs,rails-1
WeblateOrg/docker,https://github.com/WeblateOrg/docker.git,WeblateOrg,docker
frappe/frappe,https://github.com/frappe/frappe.git,frappe,frappe
pqkluan/react-native-navigation,https://github.com/pqkluan/react-native-navigation.git,pqkluan,react-native-navigation
deanoemcke/thegreatsuspender,https://github.com/deanoemcke/thegreatsuspender.git,deanoemcke,thegreatsuspender
exercism/xecmascript,https://github.com/exercism/xecmascript.git,exercism,xecmascript
pditommaso/homebrew-science,https://github.com/pditommaso/homebrew-science.git,pditommaso,homebrew-science
printercu/rails,https://github.com/printercu/rails.git,printercu,rails
stoe/atom-markdown-wrapper,https://github.com/stoe/atom-markdown-wrapper.git,stoe,atom-markdown-wrapper
MSSedusch/azure-quickstart-templates,https://github.com/MSSedusch/azure-quickstart-templates.git,MSSedusch,azure-quickstart-templates
ShareX/CustomUploaders,https://github.com/ShareX/CustomUploaders.git,ShareX,CustomUploaders
getamis/go-ethereum,https://github.com/getamis/go-ethereum.git,getamis,go-ethereum
Fody/LoadAssembliesOnStartup,https://github.com/Fody/LoadAssembliesOnStartup.git,Fody,LoadAssembliesOnStartup
Niksok/Prebid.js,https://github.com/Niksok/Prebid.js.git,Niksok,Prebid.js
robmarkoski/robmarkoski.github.io,https://github.com/robmarkoski/robmarkoski.github.io.git,robmarkoski,robmarkoski.github.io
karoldvl/echonet,https://github.com/karoldvl/echonet.git,karoldvl,echonet
testcontainers/testcontainers-java,https://github.com/testcontainers/testcontainers-java.git,testcontainers,testcontainers-java
PlagueHO/cWSMan,https://github.com/PlagueHO/cWSMan.git,PlagueHO,cWSMan
betaflight/betaflight-tx-lua-scripts,https://github.com/betaflight/betaflight-tx-lua-scripts.git,betaflight,betaflight-tx-lua-scripts
kevinashworth/kevinashworth.github.io,https://github.com/kevinashworth/kevinashworth.github.io.git,kevinashworth,kevinashworth.github.io
ptmt/react-native-desktop,https://github.com/ptmt/react-native-desktop.git,ptmt,react-native-desktop
ATLauncher/style-guide,https://github.com/ATLauncher/style-guide.git,ATLauncher,style-guide
ssbc/ssb-blobs,https://github.com/ssbc/ssb-blobs.git,ssbc,ssb-blobs
fk/gatsby,https://github.com/fk/gatsby.git,fk,gatsby
mahori/brew,https://github.com/mahori/brew.git,mahori,brew
SaaldjorMike/librenms,https://github.com/SaaldjorMike/librenms.git,SaaldjorMike,librenms
guillaume-sticky/Prebid.js,https://github.com/guillaume-sticky/Prebid.js.git,guillaume-sticky,Prebid.js
liuderchi/atom,https://github.com/liuderchi/atom.git,liuderchi,atom
ruwany/carbon-device-mgt,https://github.com/ruwany/carbon-device-mgt.git,ruwany,carbon-device-mgt
pmisik/buildbot,https://github.com/pmisik/buildbot.git,pmisik,buildbot
connortechnology/ZoneMinder,https://github.com/connortechnology/ZoneMinder.git,connortechnology,ZoneMinder
viddo/atom-textual-velocity,https://github.com/viddo/atom-textual-velocity.git,viddo,atom-textual-velocity
yahoo/ember-intl,https://github.com/yahoo/ember-intl.git,yahoo,ember-intl
EmmaB/rails-1,https://github.com/EmmaB/rails-1.git,EmmaB,rails-1
andyw8/techradar,https://github.com/andyw8/techradar.git,andyw8,techradar
hamidfzm/Flask-HTMLmin,https://github.com/hamidfzm/Flask-HTMLmin.git,hamidfzm,Flask-HTMLmin
gcourtemanche/rails,https://github.com/gcourtemanche/rails.git,gcourtemanche,rails
yahonda/rails,https://github.com/yahonda/rails.git,yahonda,rails
wobh/xlisp,https://github.com/wobh/xlisp.git,wobh,xlisp
reelsense/brew,https://github.com/reelsense/brew.git,reelsense,brew
giulio92/GLTableCollectionView,https://github.com/giulio92/GLTableCollectionView.git,giulio92,GLTableCollectionView
dpshelio/sunpy,https://github.com/dpshelio/sunpy.git,dpshelio,sunpy
CHEF-KOCH/NoScript-Whitelist,https://github.com/CHEF-KOCH/NoScript-Whitelist.git,CHEF-KOCH,NoScript-Whitelist
Mokolea/atom,https://github.com/Mokolea/atom.git,Mokolea,atom
akiran/react-slick,https://github.com/akiran/react-slick.git,akiran,react-slick
erickrdch/grunt-string-replace,https://github.com/erickrdch/grunt-string-replace.git,erickrdch,grunt-string-replace
ssbc/ssb-config,https://github.com/ssbc/ssb-config.git,ssbc,ssb-config
goreleaser/releaser,https://github.com/goreleaser/releaser.git,goreleaser,releaser
kevinlee12/oppia,https://github.com/kevinlee12/oppia.git,kevinlee12,oppia
jvillard/homebrew-core,https://github.com/jvillard/homebrew-core.git,jvillard,homebrew-core
LinioIT/tortilla,https://github.com/LinioIT/tortilla.git,LinioIT,tortilla
pchaigno/linguist,https://github.com/pchaigno/linguist.git,pchaigno,linguist
olivierdalang/QGIS,https://github.com/olivierdalang/QGIS.git,olivierdalang,QGIS
mstahv/framework,https://github.com/mstahv/framework.git,mstahv,framework
dwinter/minimal-mistakes,https://github.com/dwinter/minimal-mistakes.git,dwinter,minimal-mistakes
pouchdb/pouchdb,https://github.com/pouchdb/pouchdb.git,pouchdb,pouchdb
PowerShell/xBitlocker,https://github.com/PowerShell/xBitlocker.git,PowerShell,xBitlocker
Misterhex/Misterhex.github.io,https://github.com/Misterhex/Misterhex.github.io.git,Misterhex,Misterhex.github.io
Erol/rails,https://github.com/Erol/rails.git,Erol,rails
Kamidu/carbon-device-mgt-plugins,https://github.com/Kamidu/carbon-device-mgt-plugins.git,Kamidu,carbon-device-mgt-plugins
clappr/clappr,https://github.com/clappr/clappr.git,clappr,clappr
feathersjs/feathers-sync,https://github.com/feathersjs/feathers-sync.git,feathersjs,feathers-sync
picocms/Pico,https://github.com/picocms/Pico.git,picocms,Pico
InsaneSplash/librenms,https://github.com/InsaneSplash/librenms.git,InsaneSplash,librenms
LinioIT/rule-engine,https://github.com/LinioIT/rule-engine.git,LinioIT,rule-engine
McJty/XNet,https://github.com/McJty/XNet.git,McJty,XNet
NobbZ/xerlang,https://github.com/NobbZ/xerlang.git,NobbZ,xerlang
apereo/apereo.github.io,https://github.com/apereo/apereo.github.io.git,apereo,apereo.github.io
jacobtomlinson/opsdroid,https://github.com/jacobtomlinson/opsdroid.git,jacobtomlinson,opsdroid
deekim/tldr,https://github.com/deekim/tldr.git,deekim,tldr
No-Agenda/no-agenda.github.io,https://github.com/No-Agenda/no-agenda.github.io.git,No-Agenda,no-agenda.github.io
PeterPetrik/QGIS,https://github.com/PeterPetrik/QGIS.git,PeterPetrik,QGIS
exercism/xperl6,https://github.com/exercism/xperl6.git,exercism,xperl6
theseankelly/betaflight,https://github.com/theseankelly/betaflight.git,theseankelly,betaflight
DiamondLightSource/python-workflows,https://github.com/DiamondLightSource/python-workflows.git,DiamondLightSource,python-workflows
SoundBlaster/react-native,https://github.com/SoundBlaster/react-native.git,SoundBlaster,react-native
mochajs/mocha,https://github.com/mochajs/mocha.git,mochajs,mocha
huangchv/huangchv.github.io,https://github.com/huangchv/huangchv.github.io.git,huangchv,huangchv.github.io
fabrictech/gatsby,https://github.com/fabrictech/gatsby.git,fabrictech,gatsby
charlesccychen/incubator-beam,https://github.com/charlesccychen/incubator-beam.git,charlesccychen,incubator-beam
nuclear-wizard/moose,https://github.com/nuclear-wizard/moose.git,nuclear-wizard,moose
nlohmann/json,https://github.com/nlohmann/json.git,nlohmann,json
sfxcode/sfxcode.github.io,https://github.com/sfxcode/sfxcode.github.io.git,sfxcode,sfxcode.github.io
SkyHarp/LegendOfMountainSea,https://github.com/SkyHarp/LegendOfMountainSea.git,SkyHarp,LegendOfMountainSea
github/pages-gem,https://github.com/github/pages-gem.git,github,pages-gem
pages-themes/midnight,https://github.com/pages-themes/midnight.git,pages-themes,midnight
webdriverio/webdriverio,https://github.com/webdriverio/webdriverio.git,webdriverio,webdriverio
yjkim0083/yjkim0083.github.io,https://github.com/yjkim0083/yjkim0083.github.io.git,yjkim0083,yjkim0083.github.io
WormieCorp/Localization.AspNetCore.TagHelpers,https://github.com/WormieCorp/Localization.AspNetCore.TagHelpers.git,WormieCorp,Localization.AspNetCore.TagHelpers
phille97/phille97.github.io,https://github.com/phille97/phille97.github.io.git,phille97,phille97.github.io
joshghent/es6-fiddle-web,https://github.com/joshghent/es6-fiddle-web.git,joshghent,es6-fiddle-web
thomaspark/bootswatch,https://github.com/thomaspark/bootswatch.git,thomaspark,bootswatch
merencia/node-cron,https://github.com/merencia/node-cron.git,merencia,node-cron
andyxhadji/incubator-airflow,https://github.com/andyxhadji/incubator-airflow.git,andyxhadji,incubator-airflow
dreampiggy/SDWebImage,https://github.com/dreampiggy/SDWebImage.git,dreampiggy,SDWebImage
tony/libtmux,https://github.com/tony/libtmux.git,tony,libtmux
bolt/bolt,https://github.com/bolt/bolt.git,bolt,bolt
less/less.js,https://github.com/less/less.js.git,less,less.js
justwatchcom/gopass,https://github.com/justwatchcom/gopass.git,justwatchcom,gopass
cmusatyalab/openface,https://github.com/cmusatyalab/openface.git,cmusatyalab,openface
nijel/weblate-docker,https://github.com/nijel/weblate-docker.git,nijel,weblate-docker
techfort/LokiJS,https://github.com/techfort/LokiJS.git,techfort,LokiJS
CHEF-KOCH/ProjectX,https://github.com/CHEF-KOCH/ProjectX.git,CHEF-KOCH,ProjectX
makigumo/homebrew-core,https://github.com/makigumo/homebrew-core.git,makigumo,homebrew-core
indrekots/indrekots.github.io,https://github.com/indrekots/indrekots.github.io.git,indrekots,indrekots.github.io
ssbc/ssb-markdown,https://github.com/ssbc/ssb-markdown.git,ssbc,ssb-markdown
GeoDienstenCentrum/closure-compiler-maven-plugin,https://github.com/GeoDienstenCentrum/closure-compiler-maven-plugin.git,GeoDienstenCentrum,closure-compiler-maven-plugin
chdecultot/erpnext,https://github.com/chdecultot/erpnext.git,chdecultot,erpnext
adamliter/homebrew-core,https://github.com/adamliter/homebrew-core.git,adamliter,homebrew-core
philmargetts/philmargetts.github.io,https://github.com/philmargetts/philmargetts.github.io.git,philmargetts,philmargetts.github.io
rs/SDWebImage,https://github.com/rs/SDWebImage.git,rs,SDWebImage
csirtgadgets/bearded-avenger-sdk-py,https://github.com/csirtgadgets/bearded-avenger-sdk-py.git,csirtgadgets,bearded-avenger-sdk-py
radosuav/QGIS,https://github.com/radosuav/QGIS.git,radosuav,QGIS
ashfurrow/Moya,https://github.com/ashfurrow/Moya.git,ashfurrow,Moya
lucasmazza/rails,https://github.com/lucasmazza/rails.git,lucasmazza,rails
cleanflight/cleanflight-configurator,https://github.com/cleanflight/cleanflight-configurator.git,cleanflight,cleanflight-configurator
rangadi/incubator-beam,https://github.com/rangadi/incubator-beam.git,rangadi,incubator-beam
pschambacher/rails,https://github.com/pschambacher/rails.git,pschambacher,rails
okonet/react-dropzone,https://github.com/okonet/react-dropzone.git,okonet,react-dropzone
feross/webtorrent-app,https://github.com/feross/webtorrent-app.git,feross,webtorrent-app
feathersjs/feathers-mubsub,https://github.com/feathersjs/feathers-mubsub.git,feathersjs,feathers-mubsub
unitejs/core,https://github.com/unitejs/core.git,unitejs,core
martincostello/browserstack-automate,https://github.com/martincostello/browserstack-automate.git,martincostello,browserstack-automate
istio/istio,https://github.com/istio/istio.git,istio,istio
sinonjs/lolex,https://github.com/sinonjs/lolex.git,sinonjs,lolex
benbalter/jekyll-style-guide,https://github.com/benbalter/jekyll-style-guide.git,benbalter,jekyll-style-guide
TheFaR8/tldr,https://github.com/TheFaR8/tldr.git,TheFaR8,tldr
zulu-zsh/zulu,https://github.com/zulu-zsh/zulu.git,zulu-zsh,zulu
mtsmfm/railstest,https://github.com/mtsmfm/railstest.git,mtsmfm,railstest
cucumber/cucumber-jvm,https://github.com/cucumber/cucumber-jvm.git,cucumber,cucumber-jvm
hasuniea/carbon-device-mgt-plugins,https://github.com/hasuniea/carbon-device-mgt-plugins.git,hasuniea,carbon-device-mgt-plugins
nijel/weblate,https://github.com/nijel/weblate.git,nijel,weblate
voodootikigod/node-serialport,https://github.com/voodootikigod/node-serialport.git,voodootikigod,node-serialport
Caged/d3-tip,https://github.com/Caged/d3-tip.git,Caged,d3-tip
emotion-js/emotion,https://github.com/emotion-js/emotion.git,emotion-js,emotion
staabm/jquery-validation,https://github.com/staabm/jquery-validation.git,staabm,jquery-validation
hammerandchisel/react-native,https://github.com/hammerandchisel/react-native.git,hammerandchisel,react-native
stephentuso/welcome-android,https://github.com/stephentuso/welcome-android.git,stephentuso,welcome-android
muellermartin/dist,https://github.com/muellermartin/dist.git,muellermartin,dist
bpicode/fritzctl,https://github.com/bpicode/fritzctl.git,bpicode,fritzctl
timlogemann/create-react-app,https://github.com/timlogemann/create-react-app.git,timlogemann,create-react-app
mattlewis92/angular2-calendar,https://github.com/mattlewis92/angular2-calendar.git,mattlewis92,angular2-calendar
equinusocio/vsc-material-theme,https://github.com/equinusocio/vsc-material-theme.git,equinusocio,vsc-material-theme
geeknoid/istio,https://github.com/geeknoid/istio.git,geeknoid,istio
mhbu50/erpnext,https://github.com/mhbu50/erpnext.git,mhbu50,erpnext
pdrados/cas,https://github.com/pdrados/cas.git,pdrados,cas
LalatenduMohanty/minishift,https://github.com/LalatenduMohanty/minishift.git,LalatenduMohanty,minishift
ankane/chartkick,https://github.com/ankane/chartkick.git,ankane,chartkick
rduivenvoorde/QGIS,https://github.com/rduivenvoorde/QGIS.git,rduivenvoorde,QGIS
SrNetoChan/Quantum-GIS,https://github.com/SrNetoChan/Quantum-GIS.git,SrNetoChan,Quantum-GIS
lasanthaDLPDS/carbon-device-mgt-plugins,https://github.com/lasanthaDLPDS/carbon-device-mgt-plugins.git,lasanthaDLPDS,carbon-device-mgt-plugins
benbalter/wp-document-revisions,https://github.com/benbalter/wp-document-revisions.git,benbalter,wp-document-revisions
ssbc/muxrpc,https://github.com/ssbc/muxrpc.git,ssbc,muxrpc
pmviva/bookmark_system,https://github.com/pmviva/bookmark_system.git,pmviva,bookmark_system
mechanicles/rails,https://github.com/mechanicles/rails.git,mechanicles,rails
PowerShell/xSQLServer,https://github.com/PowerShell/xSQLServer.git,PowerShell,xSQLServer
wso2/carbon-device-mgt,https://github.com/wso2/carbon-device-mgt.git,wso2,carbon-device-mgt
mijoharas/rails,https://github.com/mijoharas/rails.git,mijoharas,rails
aabdnn/homebrew-core,https://github.com/aabdnn/homebrew-core.git,aabdnn,homebrew-core
dnoe/envoy,https://github.com/dnoe/envoy.git,dnoe,envoy
takekazuomi/azure-quickstart-templates,https://github.com/takekazuomi/azure-quickstart-templates.git,takekazuomi,azure-quickstart-templates
PlagueHO/cFSRM,https://github.com/PlagueHO/cFSRM.git,PlagueHO,cFSRM
ceolter/angular-grid,https://github.com/ceolter/angular-grid.git,ceolter,angular-grid
madhawap/product-iots,https://github.com/madhawap/product-iots.git,madhawap,product-iots
WeblateOrg/weblate,https://github.com/WeblateOrg/weblate.git,WeblateOrg,weblate
NaturalGIS/QGIS,https://github.com/NaturalGIS/QGIS.git,NaturalGIS,QGIS
restify/node-restify,https://github.com/restify/node-restify.git,restify,node-restify
johndowns/azure-quickstart-templates,https://github.com/johndowns/azure-quickstart-templates.git,johndowns,azure-quickstart-templates
oesteban/preprocessing-workflow,https://github.com/oesteban/preprocessing-workflow.git,oesteban,preprocessing-workflow
arunagw/rails,https://github.com/arunagw/rails.git,arunagw,rails
Homebrew/homebrew-command-not-found,https://github.com/Homebrew/homebrew-command-not-found.git,Homebrew,homebrew-command-not-found
hasuniea/product-iots,https://github.com/hasuniea/product-iots.git,hasuniea,product-iots
mattlewis92/angular-calendar,https://github.com/mattlewis92/angular-calendar.git,mattlewis92,angular-calendar
apis-is/apis,https://github.com/apis-is/apis.git,apis-is,apis
mvbattista/homebrew-core,https://github.com/mvbattista/homebrew-core.git,mvbattista,homebrew-core
auth0-extensions/auth0-github-deploy,https://github.com/auth0-extensions/auth0-github-deploy.git,auth0-extensions,auth0-github-deploy
obiba/onyx-instruments,https://github.com/obiba/onyx-instruments.git,obiba,onyx-instruments
GetStream/Winds,https://github.com/GetStream/Winds.git,GetStream,Winds
parkerl/xelixir,https://github.com/parkerl/xelixir.git,parkerl,xelixir
LinioIT/spreadsheet-parser,https://github.com/LinioIT/spreadsheet-parser.git,LinioIT,spreadsheet-parser
alevyinroc/dbatools,https://github.com/alevyinroc/dbatools.git,alevyinroc,dbatools
luispadron/UICircularProgressRing,https://github.com/luispadron/UICircularProgressRing.git,luispadron,UICircularProgressRing
nightwatchjs/nightwatch,https://github.com/nightwatchjs/nightwatch.git,nightwatchjs,nightwatch
bstopp/acs-aem-commons,https://github.com/bstopp/acs-aem-commons.git,bstopp,acs-aem-commons
venyii/Sylius,https://github.com/venyii/Sylius.git,venyii,Sylius
pheinrichs/librenms,https://github.com/pheinrichs/librenms.git,pheinrichs,librenms
vladsol/librenms,https://github.com/vladsol/librenms.git,vladsol,librenms
VulcanJS/Vulcan,https://github.com/VulcanJS/Vulcan.git,VulcanJS,Vulcan
nissSK/Prebid.js,https://github.com/nissSK/Prebid.js.git,nissSK,Prebid.js
nandub/brew,https://github.com/nandub/brew.git,nandub,brew
optonaut/ActiveLabel.swift,https://github.com/optonaut/ActiveLabel.swift.git,optonaut,ActiveLabel.swift
PowerShell/xWindowsUpdate,https://github.com/PowerShell/xWindowsUpdate.git,PowerShell,xWindowsUpdate
PowerShell/xSharePoint,https://github.com/PowerShell/xSharePoint.git,PowerShell,xSharePoint
violetaria/violetaria.github.io,https://github.com/violetaria/violetaria.github.io.git,violetaria,violetaria.github.io
bfontaine/homebrew-core,https://github.com/bfontaine/homebrew-core.git,bfontaine,homebrew-core
behrtam/xpython,https://github.com/behrtam/xpython.git,behrtam,xpython
mienaikage/xperl6,https://github.com/mienaikage/xperl6.git,mienaikage,xperl6
yonjah/sequelize,https://github.com/yonjah/sequelize.git,yonjah,sequelize
PowerShell/xDSCResourceDesigner,https://github.com/PowerShell/xDSCResourceDesigner.git,PowerShell,xDSCResourceDesigner
andreipitis/ASPCircleChart,https://github.com/andreipitis/ASPCircleChart.git,andreipitis,ASPCircleChart
indexexchange/Prebid.js,https://github.com/indexexchange/Prebid.js.git,indexexchange,Prebid.js
smalley/python,https://github.com/smalley/python.git,smalley,python
pages-themes/minimal,https://github.com/pages-themes/minimal.git,pages-themes,minimal
Semantic-Org/Semantic-UI,https://github.com/Semantic-Org/Semantic-UI.git,Semantic-Org,Semantic-UI
dkmansion/snipe-it,https://github.com/dkmansion/snipe-it.git,dkmansion,snipe-it
feathersjs/feathers-service-tests,https://github.com/feathersjs/feathers-service-tests.git,feathersjs,feathers-service-tests
stinsonga/atom,https://github.com/stinsonga/atom.git,stinsonga,atom
miekg/coredns,https://github.com/miekg/coredns.git,miekg,coredns
lukecwik/incubator-beam,https://github.com/lukecwik/incubator-beam.git,lukecwik,incubator-beam
ATLauncher/Backend-NEXT,https://github.com/ATLauncher/Backend-NEXT.git,ATLauncher,Backend-NEXT
LinuxbrewTestBot/homebrew-core,https://github.com/LinuxbrewTestBot/homebrew-core.git,LinuxbrewTestBot,homebrew-core
aloisklink/aloisklink.github.io,https://github.com/aloisklink/aloisklink.github.io.git,aloisklink,aloisklink.github.io
bradleypriest/rails,https://github.com/bradleypriest/rails.git,bradleypriest,rails
goadesign/goa,https://github.com/goadesign/goa.git,goadesign,goa
vuematerial/vue-material,https://github.com/vuematerial/vue-material.git,vuematerial,vue-material
gatsbyjs/gatsby,https://github.com/gatsbyjs/gatsby.git,gatsbyjs,gatsby
cerner/beadledom,https://github.com/cerner/beadledom.git,cerner,beadledom
feathersjs/feathers-mongoose,https://github.com/feathersjs/feathers-mongoose.git,feathersjs,feathers-mongoose
heuermh/homebrew-science,https://github.com/heuermh/homebrew-science.git,heuermh,homebrew-science
mienaikage/exercism-perl6,https://github.com/mienaikage/exercism-perl6.git,mienaikage,exercism-perl6
bkeepers/PRobot,https://github.com/bkeepers/PRobot.git,bkeepers,PRobot
akosel/incubator-airflow,https://github.com/akosel/incubator-airflow.git,akosel,incubator-airflow
mcollina/fastify,https://github.com/mcollina/fastify.git,mcollina,fastify
